X,Y,LA,LO,COUNTY,NAME,IMAGE,GRADE,CLASS,NEW
322365,256565,52.2014,-3.1361,Powys,Trewern,1,2,3,0
311100,244200,52.0886,-3.2977,Powys,Twyn y Garth,1,1,3,0
318560,227140,51.9364,-3.1848,Powys,Twynffrwd,1,1,3,0
288850,284950,52.4508,-3.6358,Powys,Tynyrwtra,1,1,2,0
289775,230520,51.9618,-3.6044,Powys,Ynys Clydach,0,0,0,0
0,0,52.14083,-10.26889,Republic of Ireland,An Daingean,1,1,1,0
0,0,52.3484,-7.4236,Republic of Ireland,Carrick-On-Suir,1,3,3,0
0,0,52.2469,9.9930,Republic of Ireland,Castlegregory,1,2,3,0
0,0,53.7181,-9.9889,Republic of Ireland,Clapper Bridge,1,4,3,0
0,0,54.2883,-8.5807,Republic of Ireland,Coney Island Tidal Crossing,2,4,5,0
0,0,52.3248,-9.8832,Republic of Ireland,Fenit Tidal Crossing,0,0,0,0
0,0,52.2057,-10.0493,Republic of Ireland,Glentenassig,1,1,1,0
0,0,53.8126,-9.6587,Republic of Ireland,Inishnakillew Tidal Crossing,0,0,0,0
0,0,53.5376,-10.1668,Republic of Ireland,Omey Tidal Crossing,4,4,5,0
0,0,52.1007,-10.4222,Republic of Ireland,Slea Head,2,2,1,0
376300,661900,55.8498,-2.3786,Scottish Borders,Abbey St Bathans,2,5,3,0
376300,661700,55.8480,-2.3786,Scottish Borders,Abbey St Bathans,2,5,3,0
355800,626300,55.5284,-2.7003,Scottish Borders,Bewlie,1,4,1,0
347400,613245,55.4103,-2.8309,Scottish Borders,Branxholme,2,2,3,0
306600,640100,55.6455,-3.4842,Scottish Borders,Cambwell,1,2,1,0
387900,655000,55.7882,-2.1930,Scottish Borders,Chirnside,2,4,1,0
344800,636000,55.6145,-2.8765,Scottish Borders,Clovenfords,1,2,3,0
377475,657775,55.8127,-2.3595,Scottish Borders,Cockburn Mill,1,2,2,0
385275,618575,55.4608,-2.2329,Scottish Borders,Cocklawfoot,1,3,1,0
377950,623600,55.5057,-2.3491,Scottish Borders,Corbet Tower,1,3,1,0
380950,642250,55.6734,-2.3029,Scottish Borders,Darnchester,1,2,3,0
312200,632800,55.5809,-3.3929,Scottish Borders,Drumelzier,2,4,3,0
356500,639100,55.6435,-2.6912,Scottish Borders,Earlston,1,4,3,0
389925,662025,55.8514,-2.1609,Scottish Borders,East Reston Mill,1,3,3,0
327775,613875,55.4134,-3.1410,Scottish Borders,Ettrick,1,3,3,0
375800,668800,55.9117,-2.3872,Scottish Borders,Fulfordlees,1,1,2,0
378200,622700,55.4976,-2.3451,Scottish Borders,Hownam Grange,1,3,3,0
377800,652200,55.7627,-2.3538,Scottish Borders,Langton Mill,1,3,1,0
353400,625500,55.5210,-2.7382,Scottish Borders,Lilliesleaf,1,3,3,0
380600,644550,55.6940,-2.3087,Scottish Borders,Marlfield,1,2,3,0
366525,615925,55.4360,-2.5291,Scottish Borders,Mossburnford,1,3,3,0
367575,636750,55.6233,-2.5150,Scottish Borders,Nenthorn,1,2,3,0
323900,643800,55.6817,-3.2104,Scottish Borders,Nether Kidston,2,2,3,0
345500,610500,55.3854,-2.8603,Scottish Borders,Newmill,2,4,1,0
345600,610300,55.3836,-2.8587,Scottish Borders,Newmill,2,4,1,0
379400,670600,55.9281,-2.3297,Scottish Borders,Pease Bay,1,3,1,0
325100,640800,55.6550,-3.1905,Scottish Borders,Peebles,2,3,3,0
325000,641300,55.6594,-3.1922,Scottish Borders,Peebles,2,2,3,0
384000,619600,55.4700,-2.2531,Scottish Borders,Sourhope,2,1,2,0
384100,619700,55.4709,-2.2515,Scottish Borders,Sourhope,2,3,1,0
349800,623200,55.5000,-2.7948,Scottish Borders,Syntonmill,1,3,3,0
345675,613900,55.4160,-2.8582,Scottish Borders,Todshawhaugh,2,3,3,0
345450,613925,55.4162,-2.8618,Scottish Borders,Todshawhaugh,2,2,4,0
376100,613200,55.4121,-2.3775,Scottish Borders,Tow Ford,1,3,1,0
314855,651765,55.7518,-3.3567,Scottish Borders,West Linton,2,3,1,0
339400,293700,52.5374,-2.8936,Shropshire,Adstone,1,1,2,0
353700,288500,52.4921,-2.6820,Shropshire,Beambridge,1,3,3,0
328900,282600,52.4364,-3.0460,Shropshire,Bicton,2,4,3,0
355600,278300,52.4005,-2.6527,Shropshire,Bitterley,1,2,1,0
361800,270200,52.3282,-2.5606,Shropshire,Boraston,1,2,1,0
332500,285900,52.4665,-2.9937,Shropshire,Brockton,3,3,3,0
333550,285650,52.4644,-2.9782,Shropshire,Brockton,3,2,3,0
333550,285550,52.463831,-2.979498,Shropshire,Brockton,3,1,3,0
323900,325600,52.8222,-3.1294,Shropshire,Bronynant,1,1,1,0
334600,274100,52.3607,-2.9605,Shropshire,Bucknell,1,2,3,0
377500,311000,52.6959,-2.3330,Shropshire,Burlington,2,1,1,0
378700,309500,52.6824,-2.3151,Shropshire,Burlington,2,1,1,0
361400,273300,52.3560,-2.5668,Shropshire,Cadbury,1,1,1,0
344100,294700,52.5469,-2.8244,Shropshire,Cardingmill Valley,1,2,1,0
350400,295100,52.5511,-2.7316,Shropshire,Cardington,1,1,1,0
342750,285150,52.46128,-2.844033,Shropshire,Cheney Longville,1,2,3,0
356500,284400,52.4554,-2.6402,Shropshire,Clee St Margaret,4,4,1,0
355750,284350,52.455299,-2.652608,Shropshire,Clee St Margaret,4,3,3,0
330300,280700,52.4195,-3.0250,Shropshire,Clun,1,3,1,0
350400,306400,52.6527,-2.7333,Shropshire,Condover,1,3,1,0
355200,303400,52.6262,-2.6619,Shropshire,Cound,2,2,1,0
355200,303300,52.6253,-2.6619,Shropshire,Cound,2,1,2,0
343000,309500,52.6799,-2.8432,Shropshire,Cruckmeole,1,2,2,0
347350,294350,52.544443,-2.777796,Shropshire,Cwms,1,1,3,0
337900,265400,52.2828,-2.9104,Shropshire,Deerfold Bridge,1,2,1,0
350755,285300,52.4630,-2.7249,Shropshire,Diddlebury,2,2,3,0
350100,286000,52.4693,-2.7347,Shropshire,Diddlebury,2,3,1,0
363600,275100,52.3724,-2.5347,Shropshire,Earls Ditton,1,1,2,0
350800,302700,52.6195,-2.7268,Shropshire,Frodesley,2,1,2,0
341200,286100,52.4693,-2.8657,Shropshire,Glenburrel,1,2,3,0
374200,302200,52.6166,-2.3811,Shropshire,Harrington,1,2,4,0
351800,282000,52.4335,-2.7090,Shropshire,Hayton,1,2,1,0
335800,283100,52.4417,-2.9446,Shropshire,Kempton,1,2,3,0
355400,301600,52.6100,-2.6587,Shropshire,Kenley,1,2,1,0
358200,273900,52.3612,-2.6139,Shropshire,Knowbury,1,1,1,0
348700,298900,52.5851,-2.7573,Shropshire,Leebotwood,1,1,1,0
344100,291900,52.5217,-2.8240,Shropshire,Little Stretton,3,2,1,0
344135,291735,52.5203,-2.8234,Shropshire,Little Stretton,3,1,1,0
343600,291100,52.5145,-2.8312,Shropshire,Little Stretton,3,1,2,0
349300,299500,52.5906,-2.7485,Shropshire,Longnor,1,1,1,0
341650,297850,52.575322,-2.862454,Shropshire,Lower Darnford,0,0,0,0
365750,288050,52.489281,-2.505837,Shropshire,Lower Faintree,0,0,0,0
330600,324800,52.8159,-3.0299,Shropshire,Maesbury,2,3,1,0
327000,283600,52.4451,-3.0742,Shropshire,Mardu,2,1,1,0
326450,284350,52.452134,-3.083718,Shropshire,Mardu,2,1,1,1
367400,277500,52.3942,-2.4791,Shropshire,Neen Savage,3,4,1,0
336500,292900,52.5299,-2.9362,Shropshire,Norbury,1,1,1,0
348500,301300,52.6067,-2.7606,Shropshire,Old Forge at Longnor,1,3,1,0
339900,305700,52.6454,-2.8884,Shropshire,Pontesbury,3,3,1,0
339900,305900,52.6472,-2.8884,Shropshire,Pontesbury,3,1,4,0
365800,281000,52.4255,-2.5030,Shropshire,Prescott,2,3,1,0
340145,296955,52.567113,-2.884497,Shropshire,Ratlinghope,1,1,3,0
348200,283100,52.4430,-2.7622,Shropshire,Seifton,1,3,1,0
338400,309500,52.6793,-2.9113,Shropshire,Stoney Stretton,1,3,3,0
344400,285500,52.4642,-2.8185,Shropshire,Strefford,2,4,1,0
327500,325000,52.8173,-3.0759,Shropshire,Sweeney Fen Ford,1,2,1,0
323400,325100,52.8177,-3.1368,Shropshire,Sychtyn,1,1,1,0
324600,326500,52.8304,-3.1193,Shropshire,Trefonen Hall,1,2,1,0
329300,334100,52.8994,-3.0512,Shropshire,Upper Hengoed,1,1,1,0
360500,301500,52.6095,-2.5834,Shropshire,Wigwig,1,1,1,0
372500,283800,52.4511,-2.4047,Shropshire,Woodhill,2,3,1,0
376900,289000,52.4980,-2.3403,Shropshire,Wooton,3,2,1,0
376382,289145,52.499691,-2.349339,Shropshire,Wooton,3,3,3,0
318900,135300,51.1107,-3.1587,Somerset,Aisholt,1,2,3,0
290535,146930,51.2106,-3.5673,Somerset,Allerford,2,3,1,0
290400,147200,51.2130,-3.5693,Somerset,Allerford,2,1,3,0
328720,118600,50.9619,-3.0151,Somerset,Bickenhall,2,1,2,0
328600,118200,50.9583,-3.0167,Somerset,Bickenhall,2,1,3,0
303255,141210,51.1614,-3.3837,Somerset,Bilbrook,3,5,1,0
303000,141900,51.1676,-3.3875,Somerset,Bilbrook,3,0,0,0
326125,112585,50.9075,-3.0508,Somerset,Bishopswood,1,1,2,0
303300,141800,51.1667,-3.3832,Somerset,Black Monkey Ford,1,3,3,0
322500,140900,51.1616,-3.1084,Somerset,Bonson,1,5,3,0
289800,148000,51.2200,-3.5781,Somerset,Bossington,1,3,3,0
294655,146205,51.2048,-3.5081,Somerset,Bratton,1,1,1,0
331900,115200,50.9317,-2.9692,Somerset,Broadway,1,1,2,0
295500,131500,51.0728,-3.4918,Somerset,Brompton Regis,1,2,1,0
321300,131200,51.0742,-3.1235,Somerset,Broomfield,1,2,3,0
367935,134885,51.1118,-2.4581,Somerset,Bruton,3,4,1,0
367800,135200,51.1147,-2.4601,Somerset,Bruton,3,2,3,0
305635,127340,51.0371,-3.3460,Somerset,Bulland Ford,1,3,1,0
294465,127385,51.0356,-3.5053,Somerset,Bury,1,4,3,0
357000,163300,51.3666,-2.6177,Somerset,Chew Magna,1,3,1,0
355800,161700,51.3522,-2.6348,Somerset,Chew Stoke,2,1,2,0
355690,161745,51.3526,-2.6364,Somerset,Chew Stoke,2,2,1,0
359905,153145,51.2755,-2.5749,Somerset,Chewton Mendip,1,1,1,0
283600,137500,51.1244,-3.6635,Somerset,Chibbet,1,2,1,0
322080,112050,50.9021,-3.1082,Somerset,Churchinford Mill,1,1,2,0
289755,143015,51.1752,-3.5773,Somerset,Cloutsham,1,1,1,0
359915,138810,51.1466,-2.5731,Somerset,Cockmill,1,2,1,0
323355,118670,50.9618,-3.0915,Somerset,Corfe,1,1,2,0
274900,138700,51.1334,-3.7882,Somerset,Cornham Farm Ford,1,3,3,0
279650,136950,51.1187,-3.7197,Somerset,Cow Castle Ford,2,4,3,0
279300,136400,51.1136,-3.7246,Somerset,Cow Castle Ford,2,2,3,0
290700,128900,51.0485,-3.5595,Somerset,Dulverton,1,1,4,0
298950,143250,51.1790,-3.4458,Somerset,Dunster,2,4,4,0
298900,143100,51.1777,-3.4465,Somerset,Dunster,2,1,4,0
380610,145565,51.2084,-2.2776,Somerset,Elliots Green,1,1,2,0
364300,139500,51.1531,-2.5105,Somerset,Evercreech,1,1,2,0
284200,139000,51.1380,-3.6554,Somerset,Exford,2,4,3,0
284200,139000,51.1380,-3.6554,Somerset,Exford,2,3,3,0
323435,115195,50.9306,-3.0896,Somerset,Fyfett,2,1,2,0
323500,115400,50.9324,-3.0888,Somerset,Fyfett,2,1,2,0
331500,115000,50.9298,-2.9748,Somerset,Horton,2,1,2,0
326600,110000,50.8843,-3.0436,Somerset,Howley,1,1,2,0
336200,118000,50.9573,-2.9085,Somerset,Ilton,4,5,3,0
335600,117400,50.9519,-2.9169,Somerset,Ilton,4,1,2,0
293800,138400,51.1345,-3.5181,Somerset,Kersham,4,1,2,0
294200,138700,51.1373,-3.5124,Somerset,Kersham,4,1,1,0
294000,138500,51.1354,-3.5152,Somerset,Kersham,4,1,1,0
315500,127500,51.0401,-3.2054,Somerset,Kings Moor,1,3,3,0
303700,136300,51.1174,-3.3760,Somerset,Leighland Chapel,1,2,2,0
368100,140100,51.1587,-2.4562,Somerset,Lower Alham,1,3,1,0
325900,110700,50.8905,-3.0536,Somerset,Newhaven,1,1,2,0
356300,141700,51.1723,-2.6252,Somerset,North Wootton,1,2,1,0
327600,111100,50.8943,-3.0296,Somerset,Northay,1,1,2,0
279450,146850,51.208097,-3.727098,Somerset,Oare Common,1,3,3,0
281400,146400,51.2040,-3.6979,Somerset,Oareford,2,2,3,0
281100,146400,51.2039,-3.7022,Somerset,Oareford,2,2,3,0
359100,140700,51.1636,-2.5850,Somerset,Pilton,1,2,1,0
308590,122545,50.9945,-3.3027,Somerset,Poleshill,3,5,3,0
314400,133400,51.0930,-3.2225,Somerset,Richs Holford,1,1,3,0
348590,159520,51.3319,-2.7380,Somerset,Rickford,2,4,3,0
282100,146400,51.2041,-3.6878,Somerset,Robbers Bridge,1,3,3,0
320500,144500,51.1937,-3.1378,Somerset,Shurton,2,1,1,0
320600,144500,51.1937,-3.1364,Somerset,Shurton,2,1,4,0
359300,160200,51.3389,-2.5843,Somerset,Sutton Court,2,3,1,0
359345,160410,51.3408,-2.5837,Somerset,Sutton Court,2,3,1,0
286710,132115,51.0766,-3.6174,Somerset,Tarr Steps,4,5,3,0
371500,141500,51.1715,-2.4077,Somerset,Wanstrow,2,1,2,0
371300,141700,51.1733,-2.4106,Somerset,Wanstrow,2,1,2,0
374100,158000,51.3200,-2.3717,Somerset,Wellow,2,2,2,0
308200,129500,51.0570,-3.3100,Somerset,Whitefield,1,2,3,0
290565,134875,51.1022,-3.5632,Somerset,Winsford,2,2,1,0
290500,135000,51.1033,-3.5642,Somerset,Winsford,2,1,4,0
301400,140900,51.1583,-3.4101,Somerset,Withycombe,1,1,1,0
350700,145600,51.2070,-2.7058,Somerset,Wookey,5,4,1,0
350500,146300,51.2132,-2.7088,Somerset,Wookey,5,5,3,0
363300,164400,51.3770,-2.5274,Somerset,Woollard,1,4,3,0
424400,406300,53.5525,-1.6317,South Yorkshire,Gunthwaite,1,1,2,0
431050,384650,53.357823,-1.534939,South Yorkshire,Hill Top,1,1,3,0
426200,392000,53.4239,-1.6057,South Yorkshire,Low Bradfield,1,2,3,0
425750,407300,53.5614,-1.6112,South Yorkshire,Nether End,2,1,3,0
425750,407300,53.5614,-1.6112,South Yorkshire,Nether End,2,1,3,0
422800,403200,53.5247,-1.6560,South Yorkshire,Penistone,1,2,3,0
438628,396695,53.465587,-1.419614,South Yorkshire,Thorpe Hesley,1,1,2,0
431350,385250,53.3629,-1.5289,South Yorkshire,Whiteley Woods,1,2,4,0
407100,342500,52.9795,-1.8942,Staffordshire,Alton,1,1,2,0
385300,318200,52.7609,-2.2179,Staffordshire,Apeton,1,2,1,0
408300,351800,53.0631,-1.8761,Staffordshire,Back oth Brook,1,2,1,0
393100,350600,53.0523,-2.1030,Staffordshire,Bagnall,1,2,1,0
412800,358600,53.1241,-1.8087,Staffordshire,Beresford,1,1,4,0
376800,346500,53.0150,-2.3459,Staffordshire,Bowsey Wood,1,1,2,0
407500,356200,53.1026,-1.8880,Staffordshire,Butterton,2,5,1,0
378900,334900,52.9108,-2.3138,Staffordshire,Chatcull,1,2,1,0
404600,320400,52.7808,-1.9318,Staffordshire,Colton,1,2,3,0
409000,338200,52.9408,-1.8661,Staffordshire,Combridge,1,1,1,0
393000,354000,53.0829,-2.1045,Staffordshire,Endon,1,1,1,0
413500,322500,52.7996,-1.7997,Staffordshire,Far Hoarcross,1,3,1,0
397400,334100,52.9040,-2.0387,Staffordshire,Garshall Green,1,1,1,0
399080,365620,53.187671,-2.015224,Staffordshire,Gradbach,1,2,3,0
405300,340000,52.9570,-1.9211,Staffordshire,Great Gate,1,1,1,0
383600,298000,52.5792,-2.2421,Staffordshire,Great Moor,2,5,3,0
415500,302800,52.6224,-1.7710,Staffordshire,Hints,1,4,1,0
393200,357300,53.1125,-2.1016,Staffordshire,Lea Laughton,1,2,1,0
389900,336300,52.9237,-2.1502,Staffordshire,Oulton,2,1,1,0
423800,327800,52.8469,-1.6466,Staffordshire,Rolleston on Dove,1,3,3,0
388100,325100,52.8230,-2.1766,Staffordshire,Seighford,1,3,3,0
395083,345117,53.003347,-2.07472,Staffordshire,Sheepwash_,1,1,1,0
394500,331500,52.8806,-2.0817,Staffordshire,Smallrice,1,1,2,0
415000,320600,52.7824,-1.7776,Staffordshire,Stonyford,2,2,1,0
405100,367600,53.2052,-1.9236,Staffordshire,Tenterhill,1,3,3,0
385200,297200,52.5721,-2.2184,Staffordshire,Trescott,1,3,1,0
401300,361000,53.1459,-1.9806,Staffordshire,Upper Hulme,1,2,1,0
409500,355900,53.0999,-1.8581,Staffordshire,Wetton Mill,1,3,1,0
386400,292600,52.5307,-2.2005,Staffordshire,Womborne,1,2,1,0
242300,666400,55.8650,-4.5203,Stirling,Craigends,1,4,3,0
250350,685900,56.0426,-4.4026,Stirling,Gartness Ford,2,2,3,0
254350,709850,56.258747,-4.352844,Stirling,Gleann Casaig,0,0,0,0
257000,674900,55.9459,-4.2901,Stirling,Milngavie,1,1,1,0
593000,235500,51.9840,0.8109,Suffolk,Arger Fen,1,1,1,0
638600,261000,52.1951,1.4916,Suffolk,Benhall Green,1,2,1,0
625000,260100,52.1927,1.2924,Suffolk,Brandeston,1,2,4,0
632300,266300,52.2454,1.4033,Suffolk,Bruisyard,1,1,2,0
608550,245850,52.0713,1.0433,Suffolk,Burstall Hill,2,1,1,0
608365,246305,52.0754,1.0409,Suffolk,Burstall Hill,2,2,1,0
613200,254200,52.1445,1.1163,Suffolk,Coddenham,1,1,2,0
635800,275000,52.3220,1.4605,Suffolk,Cookley,2,1,1,0
634700,275250,52.3247,1.4446,Suffolk,Cookley,2,1,2,0
589700,255800,52.1674,0.7742,Suffolk,Cross Green,1,1,2,0
617400,263300,52.2245,1.1834,Suffolk,Debenham,4,3,1,0
616200,263500,52.2268,1.1660,Suffolk,Debenham,4,5,1,0
593700,242000,52.0421,0.8247,Suffolk,Edwardstone,1,2,3,0
615700,273800,52.3195,1.1653,Suffolk,Eye,1,2,1,0
605600,268700,52.2775,1.0142,Suffolk,Finningham,1,1,2,0
599500,267700,52.2708,0.9243,Suffolk,Great Ashfield,1,1,1,0
566900,253800,52.1568,0.4401,Suffolk,Great Bradley,1,1,1,0
568050,250350,52.1255,0.4552,Suffolk,Great Thurlow,1,2,3,0
569100,248400,52.1076,0.4696,Suffolk,Great Wratting,2,3,3,0
638200,258800,52.1755,1.4843,Suffolk,Gromford,1,1,3,0
622300,250900,52.1113,1.2469,Suffolk,Grundisburgh,2,2,4,0
622400,251000,52.1121,1.2485,Suffolk,Grundisburgh,2,2,4,0
604035,261422,52.2128,0.9869,Suffolk,Haughley,1,2,4,0
579500,252800,52.1439,0.6236,Suffolk,Hawkedon,3,1,2,0
579453,252145,52.138452,0.620833,Suffolk,Hawkedon,3,2,1,0
598310,237850,52.0032,0.8895,Suffolk,Homeybridge,1,3,3,0
597550,268550,52.2791,0.8963,Suffolk,Hunston,1,1,2,0
600000,244000,52.0578,0.9177,Suffolk,Kersey,3,2,1,0
601100,245900,52.0745,0.9348,Suffolk,Kersey,3,3,1,0
591800,250250,52.1168,0.8017,Suffolk,Lavenham,1,3,1,0
603300,240400,52.0243,0.9636,Suffolk,Layham,1,1,4,0
627800,258500,52.1772,1.3322,Suffolk,Letheringham,1,1,2,0
567900,251200,52.1331,0.4534,Suffolk,Little Thurlow,1,1,1,0
581100,251800,52.1344,0.6464,Suffolk,Lodge Farm,1,1,2,0
632200,258100,52.1718,1.3962,Suffolk,Marlesford,3,3,1,0
628700,283700,52.4031,1.3625,Suffolk,Middleton Hall,1,1,4,0
599100,256600,52.1713,0.9119,Suffolk,Mill Green,1,1,3,0
569700,264500,52.2521,0.4864,Suffolk,Moulton_,2,1,2,0
569750,264250,52.2498,0.4870,Suffolk,Moulton_,2,2,1,0
646900,288800,52.4409,1.6332,Suffolk,North Cove,2,3,1,0
606700,249800,52.1074,1.0188,Suffolk,Offton,1,3,1,0
604300,262300,52.2206,0.9913,Suffolk,Old Newton,2,1,2,0
605800,262300,52.2200,1.0132,Suffolk,Old Newton,2,1,2,0
603100,258500,52.1869,0.9715,Suffolk,Onehouse,1,2,1,0
652000,293100,52.4772,1.7114,Suffolk,Oulton Broad,1,2,5,0
621200,247900,52.0848,1.2289,Suffolk,Playford,1,1,2,0
650900,279100,52.3521,1.6847,Suffolk,Potters Bridge,1,1,5,0
568950,270050,52.302583,0.476452,Suffolk,Red Lodge,1,2,4,0
591800,274300,52.3328,0.8153,Suffolk,Sapiston,1,3,3,0
649250,281050,52.370748,1.660111,Suffolk,South Cove,1,1,1,0
629200,284000,52.4055,1.3700,Suffolk,St Cross South Elmham,1,1,2,0
612200,269400,52.2813,1.1112,Suffolk,Stoke Ash,1,1,2,0
596600,239500,52.0186,0.8655,Suffolk,Stone Street,1,3,1,0
610600,270500,52.2918,1.0885,Suffolk,Thornham Magna,1,2,1,0
596600,249000,52.1039,0.8710,Suffolk,Wagger Farm,1,2,1,0
641100,280900,52.3726,1.5424,Suffolk,Westhall Ford,1,1,2,0
609100,269800,52.2861,1.0661,Suffolk,Wickham Street,3,1,2,0
608300,269500,52.2837,1.0542,Suffolk,Wickham Street,3,1,4,0
607500,269500,52.2840,1.0425,Suffolk,Wickham Street,3,1,2,0
575100,254500,52.1606,0.5602,Suffolk,Wickhambrook,1,2,1,0
617700,250900,52.1131,1.1799,Suffolk,Witnesham,3,1,1,0
618500,251000,52.1137,1.1916,Suffolk,Witnesham,3,1,2,0
618800,251100,52.1144,1.1960,Suffolk,Witnesham,3,1,2,0
501600,152600,51.2630,-0.5437,Surrey,Burpham,1,1,1,0
496380,160825,51.3378,-0.6162,Surrey,Castle Green,2,3,1,0
496500,162000,51.3484,-0.6142,Surrey,Chobham,2,2,4,0
486000,141800,51.1684,-0.7698,Surrey,Frensham Common,3,1,1,0
486200,140600,51.1576,-0.7672,Surrey,Frensham Common,3,3,1,0
486250,142150,51.172096,-0.767662,Surrey,Frensham Common,3,3,3,0
536100,150800,51.2396,-0.0501,Surrey,Godstone,1,1,1,0
489300,138500,51.1383,-0.7234,Surrey,Hindhead,1,1,3,0
512600,139500,51.1432,-0.3902,Surrey,Mayes Green,1,2,3,0
507406,168605,51.4058,-0.4556,Surrey,Shepperton Green,2,2,4,0
507000,147800,51.2188,-0.4677,Surrey,Shere,2,2,1,0
506950,147650,51.218042,-0.470035,Surrey,Shere,2,2,3,0
483900,144700,51.1948,-0.7992,Surrey,Wrecclesham,1,2,1,0
257700,189400,51.5850,-4.0542,Swansea,Bishopston,1,1,2,0
291695,185465,51.5572,-3.5625,Swansea,Bryncethin,1,3,3,0
245500,190100,51.5881,-4.2305,Swansea,Burry,1,1,4,0
283050,194850,51.640255,-3.691445,Swansea,Duffryn,1,1,3,0
258500,193300,51.6202,-4.0442,Swansea,Dunvant,1,2,1,0
258040,197275,51.656284,-4.053622,Swansea,Gowerton,1,3,5,0
255500,190700,51.5961,-4.0864,Swansea,Ilston,1,2,4,0
250400,193600,51.6208,-4.1613,Swansea,Llanrhidian Tidal Road,1,2,5,0
294970,188045,51.581446,-3.517217,Swansea,Nant Lechyd,1,2,1,0
254300,189200,51.5823,-4.1031,Swansea,Parkmill,1,3,1,0
256400,196100,51.6449,-4.0757,Swansea,Wern-Olau,1,2,1,0
428100,291700,52.5221,-1.5858,Warwickshire,Ansley Mill Ford,1,1,2,0
426300,298700,52.5851,-1.6118,Warwickshire,Baddesley Ensor,1,1,4,0
426300,270700,52.3334,-1.6140,Warwickshire,Beausale,1,1,2,0
450000,280000,52.4153,-1.2648,Warwickshire,Churchover,1,1,2,0
408500,260300,52.2404,-1.8755,Warwickshire,Coughton,2,4,1,0
428310,245595,52.1075,-1.5866,Warwickshire,Fulready,1,1,1,0
449350,267050,52.299365,-1.277743,Warwickshire,Grandborough,1,1,2,0
413190,259400,52.2322,-1.8068,Warwickshire,Great Alne,5,5,3,0
410650,257850,52.21876,-1.845529,Warwickshire,Hoo Mill,2,3,3,0
428000,272100,52.3459,-1.5889,Warwickshire,Kenilworth,2,1,2,0
444900,277000,52.3888,-1.3402,Warwickshire,Kings Newnham,1,2,1,0
419300,262400,52.2590,-1.7172,Warwickshire,Langley Green,1,1,2,0
446800,277100,52.3895,-1.3122,Warwickshire,Little Lawford,2,5,3,0
418200,298000,52.5792,-1.7314,Warwickshire,Middleton,2,1,2,0
435800,266100,52.2915,-1.4751,Warwickshire,Offchurch,1,3,2,0
421700,285100,52.4630,-1.6806,Warwickshire,Packington,4,5,4,0
430200,248700,52.1354,-1.5587,Warwickshire,Pillerton Hersey,1,2,1,0
418000,266400,52.2950,-1.7360,Warwickshire,Preston Fields,3,1,2,0
417755,267170,52.3020,-1.7396,Warwickshire,Preston Fields,3,4,3,0
416800,270000,52.3274,-1.7535,Warwickshire,Tapster Valley,2,2,2,0
416700,270000,52.3275,-1.7549,Warwickshire,Tapster Valley,2,2,2,0
424500,237500,52.0349,-1.6428,Warwickshire,Tidmington,2,2,4,0
433600,236400,52.0246,-1.5102,Warwickshire,Traitors Ford,2,3,1,0
428600,253600,52.1795,-1.5817,Warwickshire,Walton,2,2,3,0
290800,175600,51.4683,-3.5723,Welsh Valleys,Coed y Wallas,2,3,1,0
305100,170400,51.4242,-3.3651,Welsh Valleys,Llancarfan,2,3,1,0
305100,170500,51.4251,-3.3651,Welsh Valleys,Llancarfan,2,1,3,0
296650,169050,51.411022,-3.48741,Welsh Valleys,Llantwit Major,2,1,3,0
288130,176995,51.4803,-3.6112,Welsh Valleys,Ogmore,2,4,5,0
288385,177377,51.4838,-3.6076,Welsh Valleys,Ogmore,2,2,5,0
306205,194075,51.6372,-3.3555,Welsh Valleys,Ynysybwl,1,2,3,0
420000,277400,52.3939,-1.7061,West Midlands,Barston,4,1,2,0
424500,277700,52.3964,-1.6399,West Midlands,Berkswell,1,1,2,0
431300,277000,52.3897,-1.5400,West Midlands,Canley Ford,1,2,4,0
409900,282100,52.4364,-1.8544,West Midlands,Hall Green,2,3,1,0
421300,280000,52.4172,-1.6868,West Midlands,Hampton-in-Arden,2,1,4,0
401800,278400,52.4032,-1.9735,West Midlands,Longbridge,1,3,1,0
421400,274100,52.3642,-1.6857,West Midlands,Oldwich Lane,1,1,2,0
422200,276300,52.3839,-1.6738,West Midlands,Sedgemere,2,1,2,0
422600,275900,52.3803,-1.6679,West Midlands,Sedgemere,2,1,2,0
418100,279300,52.4110,-1.7339,West Midlands,Solihull,2,1,2,0
410200,278040,52.3999,-1.8501,West Midlands,Solihull Lodge,2,1,1,0
411100,295800,52.5596,-1.8362,West Midlands,Sutton Park,1,1,4,0
420840,276350,52.3844,-1.6938,West Midlands,Temple Balsall,1,3,3,0
409800,276700,52.3879,-1.8560,West Midlands,Whitlocks End,2,2,1,0
410000,279800,52.4157,-1.8530,West Midlands,Yardley Wood,3,2,4,0
410200,279400,52.4121,-1.8500,West Midlands,Yardley Wood,3,2,4,0
539610,130475,51.0561,-0.0077,West Sussex,Birch Grove,1,1,1,0
480500,103800,50.8276,-0.8569,West Sussex,Bosham Tidal Village,9,5,5,0
486530,107655,50.8614,-0.7704,West Sussex,East Lavant,3,3,6,0
483200,128100,51.0457,-0.8130,West Sussex,Milland,1,1,3,0
492750,129550,51.057811,-0.677948,West Sussex,Northchapel,1,1,2,0
477600,105300,50.8415,-0.8977,West Sussex,Nutbourne,2,3,3,0
